transaction_id,customer_id,product_id,quantity,total_amount,transaction_date,payment_method,store_type
TRX009088,303,179,7,610.26,2023-02-18,PayPal,Physical Store
TRX009089,663,484,6,161.64,2022-05-17,PayPal,Physical Store
TRX009090,645,34,4,-180.03,2022-02-24,PayPal,Physical Store
TRX009091,754,634,5,661.78,2023-12-13,Credit Card,Physical Store
TRX009092,633,189,5,746.83,2020-07-21,PayPal,Online
TRX009093,53,872,8,718.32,2021-08-23,Debit Card,Physical Store
TRX009094,819,80,2,226.26,2023-04-03,PayPal,Online
TRX009095,349,782,7,360.32,2023-07-07,Bank Transfer,Online
TRX009096,70,81,9,953.75,2021-05-09,PayPal,Online
TRX009097,791,840,5,561.89,2023-09-06,Cash,Physical Store
TRX009098,170,540,5,579.25,2021-04-07,Credit Card,Online
TRX009099,925,703,9,886.53,2020-11-18,Bank Transfer,Physical Store
TRX009100,76,104,10,167.07,2022-02-10,Cash,Online
TRX009101,90,569,9,405.44,2022-08-27,Cash,Online
TRX009102,19,832,7,224.01,2023-08-14,PayPal,Online
TRX009103,940,65,4,364.02,2023-05-03,Debit Card,Online
TRX009104,965,147,7,112.48,2022-12-02,PayPal,Online
TRX009105,263,621,4,276.77,2022-02-17,Bank Transfer,Physical Store
TRX009106,498,186,3,757.9,2022-10-29,Debit Card,Physical Store
TRX009107,433,469,1,572.78,2022-05-07,Debit Card,Physical Store
TRX009108,444,168,7,848.31,2020-07-24,Debit Card,Online
TRX009109,647,904,4,-684.12,2022-04-07,Credit Card,Physical Store
TRX009110,185,472,4,86.36,2021-12-29,Cash,Online
TRX009111,186,684,5,330.29,2023-11-30,Credit Card,Online
TRX009112,725,420,3,546.82,2022-06-16,Bank Transfer,Online
TRX009113,462,279,8,414.12,2022-03-12,Debit Card,Physical Store
TRX009114,729,565,5,589.74,2021-11-29,PayPal,Online
TRX009115,586,22,2,426.12,2023-09-03,Debit Card,Physical Store
TRX009116,94,147,4,958.66,2020-10-12,Debit Card,Online
TRX009117,772,412,4,104.74,2020-04-12,PayPal,Online
TRX009118,437,508,1,-927.63,2021-03-06,PayPal,Online
TRX009119,376,275,1,-800.04,2023-12-21,Cash,Physical Store
TRX009120,269,416,1,573.15,2021-12-05,Cash,Physical Store
TRX009121,884,664,8,683.85,2021-02-16,Bank Transfer,Physical Store
TRX009122,282,609,8,401.77,2023-08-18,Debit Card,Physical Store
TRX009123,352,85,7,693.2,2023-08-02,Debit Card,Online
TRX009124,39,747,5,967.78,2023-07-20,Cash,Online
TRX009125,901,585,7,638.06,2023-11-10,Bank Transfer,Online
TRX009126,925,226,5,342.83,2023-05-23,Debit Card,Physical Store
TRX009127,160,619,4,181.52,2021-12-12,Credit Card,Physical Store
TRX009128,856,604,9,152.13,,Cash,Online
TRX009129,146,271,5,854.99,2022-12-05,Credit Card,Physical Store
TRX009130,818,949,9,-764.34,2023-03-18,Cash,Online
TRX009131,924,486,2,-36.85,2022-03-11,Cash,Physical Store
TRX009132,238,514,7,285.68,2020-12-28,Credit Card,Physical Store
TRX009133,603,803,5,693.01,2020-09-03,PayPal,Online
TRX009134,199,6,3,418.33,2023-08-01,Credit Card,Physical Store
TRX009135,160,45,4,630.39,2023-04-03,Cash,Online
TRX009136,631,684,7,436.19,2021-02-14,Bank Transfer,Physical Store
TRX009137,397,127,3,928.67,2022-03-22,Cash,Physical Store
TRX009138,868,313,1,172.95,2023-08-06,PayPal,Online
TRX009139,28,262,4,211.08,2021-12-26,Cash,Online
TRX009140,775,250,8,558.07,2023-10-20,Debit Card,Online
TRX009141,663,874,4,423.78,2022-02-08,Bank Transfer,Physical Store
TRX009142,56,602,6,229.08,2020-09-14,Credit Card,Physical Store
TRX009143,244,519,6,110.05,2023-06-11,Bank Transfer,Physical Store
TRX009144,57,248,2,843.55,2022-11-16,Cash,Online
TRX009145,163,606,2,741.4,2022-01-14,Bank Transfer,Online
TRX009146,154,375,8,215.36,2021-06-24,Credit Card,Online
TRX009147,904,993,8,308.18,2022-01-22,PayPal,Online
TRX009148,671,672,8,196.82,2020-10-24,Bank Transfer,Physical Store
TRX009149,393,217,8,916.23,2023-09-29,Credit Card,Online
TRX009150,849,435,4,960.83,2020-08-09,Bank Transfer,Online
TRX009151,202,599,9,346.0,2020-05-14,Cash,Physical Store
TRX009152,34,46,3,-247.02,2021-08-16,Debit Card,Physical Store
TRX009153,728,416,9,-51.51,2020-03-10,Cash,Physical Store
TRX009154,914,212,10,894.34,2023-03-26,Cash,Online
TRX009155,892,535,3,89.66,2021-04-18,Credit Card,Physical Store
TRX009156,166,940,5,210.47,2023-05-21,Cash,Physical Store
TRX009157,917,17,4,851.45,2022-04-21,PayPal,Online
TRX009158,206,678,7,22.37,2022-09-28,Debit Card,Online
TRX009159,454,800,9,590.97,2020-01-26,Cash,Physical Store
TRX009160,104,410,10,360.93,2020-09-15,Credit Card,Physical Store
TRX009161,845,514,9,252.12,2022-06-06,Cash,Physical Store
TRX009162,126,555,9,555.34,2023-10-24,PayPal,Physical Store
TRX009163,572,381,5,12.21,2022-01-17,Debit Card,Physical Store
TRX009164,15,944,9,517.04,2023-07-17,Debit Card,Physical Store
TRX009165,746,706,10,496.37,2023-01-12,Credit Card,Physical Store
TRX009166,522,44,10,216.36,2020-03-04,Credit Card,Physical Store
TRX009167,884,500,3,859.46,2020-10-22,Debit Card,Physical Store
TRX009168,517,970,10,902.08,2020-06-21,Cash,Physical Store
TRX009169,643,133,4,273.13,2022-05-23,Credit Card,Physical Store
TRX009170,65,679,4,80.38,2020-12-24,Bank Transfer,Physical Store
TRX009171,526,544,8,33.6,2021-10-12,Debit Card,Online
TRX009172,674,218,1,738.72,2023-01-16,Debit Card,Physical Store
TRX009173,280,437,5,222.05,2022-12-21,Bank Transfer,Physical Store
TRX009174,678,675,4,584.31,2023-10-31,PayPal,Physical Store
TRX009175,249,958,2,682.8,2022-08-07,Debit Card,Physical Store
TRX009176,815,278,1,474.18,2020-10-26,Cash,Physical Store
TRX009177,66,43,1,619.43,2021-12-17,PayPal,Online
TRX009178,138,139,6,35.58,2022-07-09,Credit Card,Physical Store
TRX009179,81,717,2,654.06,2021-09-20,Bank Transfer,Online
TRX009180,402,856,3,722.36,2022-05-06,Cash,Online
TRX009181,16,648,2,644.57,,Cash,Physical Store
TRX009182,184,207,3,167.84,2022-09-29,Bank Transfer,Physical Store
TRX009183,669,826,7,227.69,2022-02-08,Cash,Online
TRX009184,779,272,9,109.6,2023-01-01,Bank Transfer,Physical Store
TRX009185,15,943,8,887.13,,Credit Card,Online
TRX009186,19,575,7,-883.94,2021-07-05,Credit Card,Online
TRX009187,856,244,8,320.14,2021-08-12,Bank Transfer,Online
TRX009188,4,624,10,515.42,2020-08-15,Cash,Physical Store
TRX009189,549,691,3,117.24,2020-12-26,Credit Card,Physical Store
TRX009190,135,190,10,440.72,2022-06-12,Cash,Online
TRX009191,529,396,1,262.38,2022-01-08,Credit Card,Physical Store
TRX009192,252,612,9,59.13,2020-10-16,Cash,Online
TRX009193,205,43,6,895.16,2022-02-21,Cash,Physical Store
TRX009194,739,407,9,97.22,2023-06-01,Debit Card,Physical Store
TRX009195,530,100,7,49.13,2023-07-01,PayPal,Physical Store
TRX009196,387,383,3,595.61,2023-01-05,Bank Transfer,Physical Store
TRX009197,506,561,3,961.7,2022-12-13,Debit Card,Online
TRX009198,103,513,2,70.65,2022-06-20,Bank Transfer,Physical Store
TRX009199,239,953,3,707.32,2020-03-16,Cash,Online
TRX009200,791,100,1,933.93,2022-09-11,Debit Card,Online
TRX009201,771,497,9,30.24,2022-07-27,Credit Card,Physical Store
TRX009202,552,34,4,704.08,2021-03-16,PayPal,Physical Store
TRX009203,827,934,4,855.56,2020-05-26,Debit Card,Physical Store
TRX009204,273,38,1,685.77,2023-03-01,Bank Transfer,Online
TRX009205,102,339,8,130.49,2021-01-12,Debit Card,Online
TRX009206,131,468,8,758.16,2022-08-17,Bank Transfer,Physical Store
TRX009207,877,829,5,117.04,2023-06-17,Credit Card,Physical Store
TRX009208,516,370,8,225.53,2023-09-10,Cash,Physical Store
TRX009209,289,887,8,-808.75,2021-02-06,Credit Card,Physical Store
TRX009210,792,265,2,181.87,2021-10-12,PayPal,Online
TRX009211,153,900,7,159.37,2021-01-12,Cash,Online
TRX009212,618,940,10,868.74,2021-09-01,Cash,Online
TRX009213,669,873,6,911.77,2022-10-04,PayPal,Physical Store
TRX009214,717,441,1,814.97,2022-03-30,Credit Card,Online
TRX009215,804,808,3,250.84,2021-01-22,PayPal,Online
TRX009216,594,968,5,352.36,2022-05-06,Debit Card,Physical Store
TRX009217,547,694,5,869.55,,Credit Card,Online
TRX009218,329,982,8,259.84,2023-11-07,Debit Card,Physical Store
TRX009219,516,651,6,325.77,2020-01-18,Debit Card,Online
TRX009220,153,40,7,672.5,2023-10-16,PayPal,Physical Store
TRX009221,68,383,8,213.38,2020-01-05,Debit Card,Online
TRX009222,276,694,4,795.75,2022-06-07,PayPal,Physical Store
TRX009223,47,95,2,436.61,2023-06-21,Cash,Physical Store
TRX009224,710,333,1,397.4,2021-07-21,Cash,Physical Store
TRX009225,826,570,2,635.88,2020-11-11,PayPal,Physical Store
TRX009226,81,901,8,888.09,2020-01-02,Bank Transfer,Online
TRX009227,212,433,7,69.28,2021-09-18,Cash,Physical Store
TRX009228,570,857,2,886.63,2020-04-24,Bank Transfer,Physical Store
TRX009229,610,953,8,94.26,2020-07-23,Bank Transfer,Online
TRX009230,971,803,6,535.6,2021-10-28,PayPal,Physical Store
TRX009231,207,975,1,150.18,2021-05-06,Credit Card,Online
TRX009232,446,767,3,683.45,2020-05-26,Cash,Online
TRX009233,376,551,7,94.17,2023-11-02,Credit Card,Physical Store
TRX009234,442,149,3,917.8,2020-07-09,Bank Transfer,Online
TRX009235,10,470,8,-55.4,2023-01-17,Debit Card,Physical Store
TRX009236,102,249,3,780.59,2022-01-10,Debit Card,Physical Store
TRX009237,165,919,10,144.61,2022-11-11,Debit Card,Physical Store
TRX009238,101,130,4,687.79,2023-09-14,Cash,Physical Store
TRX009239,857,213,4,136.74,2022-04-24,PayPal,Online
TRX009240,400,282,3,204.47,2020-02-27,Cash,Online
TRX009241,673,995,1,581.89,2023-08-26,Bank Transfer,Physical Store
TRX009242,992,409,9,191.76,2020-09-24,Debit Card,Online
TRX009243,481,651,2,973.8,2020-04-19,PayPal,Physical Store
TRX009244,719,387,3,-323.05,,Bank Transfer,Online
TRX009245,858,668,3,135.21,2020-11-05,Bank Transfer,Physical Store
TRX009246,646,457,6,241.25,2022-01-10,Bank Transfer,Physical Store
TRX009247,727,515,2,346.59,2022-10-24,Debit Card,Physical Store
TRX009248,552,587,4,594.66,2023-12-06,PayPal,Physical Store
TRX009249,599,147,9,903.62,2022-05-09,Bank Transfer,Online
TRX009250,380,281,1,61.47,2022-12-20,Cash,Online
TRX009251,816,607,3,52.93,2020-07-05,Bank Transfer,Physical Store
TRX009252,181,568,10,728.68,2020-06-15,Credit Card,Physical Store
TRX009253,235,738,5,866.93,2021-11-28,PayPal,Online
TRX009254,133,565,10,785.93,2021-05-01,PayPal,Online
TRX009255,471,267,2,605.19,2022-12-08,Debit Card,Online
TRX009256,269,677,4,818.69,2022-02-15,Credit Card,Online
TRX009257,708,141,1,948.07,2022-10-15,Credit Card,Physical Store
TRX009258,53,845,4,671.07,2022-01-09,PayPal,Online
TRX009259,629,383,5,435.06,2021-06-18,Cash,Physical Store
TRX009260,785,805,5,85.33,,PayPal,Physical Store
TRX009261,26,145,7,523.71,2020-05-18,Debit Card,Physical Store
TRX009262,658,66,5,117.28,,PayPal,Physical Store
TRX009263,698,218,4,513.13,2020-12-07,PayPal,Online
TRX009264,574,627,1,212.63,2021-01-14,Cash,Online
TRX009265,159,496,2,247.04,2023-01-17,Credit Card,Online
TRX009266,983,684,7,-774.69,2020-10-30,Bank Transfer,Physical Store
TRX009267,957,38,8,607.54,2023-09-02,PayPal,Online
TRX009268,907,290,1,958.42,2021-09-15,Credit Card,Physical Store
TRX009269,910,975,4,303.25,2022-01-22,Debit Card,Physical Store
TRX009270,604,851,9,84.98,2023-09-24,Bank Transfer,Online
TRX009271,449,219,5,389.74,2020-02-04,Credit Card,Physical Store
TRX009272,390,174,7,-851.24,2022-01-17,Credit Card,Physical Store
TRX009273,377,831,5,594.48,2020-07-26,Bank Transfer,Online
TRX009274,984,761,1,653.08,,Cash,Online
TRX009275,646,822,5,828.59,2021-04-13,Cash,Online
TRX009276,67,609,2,888.11,2021-01-06,Cash,Physical Store
TRX009277,670,98,4,405.37,2021-02-14,Debit Card,Physical Store
TRX009278,578,709,6,153.4,2023-03-18,Cash,Online
TRX009279,872,266,10,917.58,2022-10-10,PayPal,Online
TRX009280,538,968,8,696.19,2022-12-16,Cash,Physical Store
TRX009281,639,561,8,586.85,2022-12-21,Debit Card,Physical Store
TRX009282,113,864,5,-724.96,2022-11-05,Debit Card,Online
TRX009283,773,283,8,205.73,2020-04-23,Cash,Online
TRX009284,962,330,9,676.88,2021-02-22,Cash,Online
TRX009285,88,794,7,153.24,2021-02-27,Credit Card,Physical Store
TRX009286,321,104,7,959.56,2022-06-19,PayPal,Online
TRX009287,733,634,8,679.72,2021-12-17,Credit Card,Online
TRX009288,518,913,6,594.21,2020-04-23,Cash,Physical Store
TRX009289,387,448,6,738.29,2023-08-25,Credit Card,Online
TRX009290,452,457,3,727.92,2020-04-30,Cash,Physical Store
TRX009291,14,341,6,675.35,2022-05-06,Bank Transfer,Physical Store
TRX009292,741,868,7,810.17,2022-09-16,Debit Card,Online
TRX009293,303,341,10,251.49,2020-03-07,Bank Transfer,Online
TRX009294,814,167,4,189.45,2020-10-25,Bank Transfer,Online
TRX009295,766,974,9,716.81,2023-11-20,Debit Card,Physical Store
TRX009296,932,409,6,126.55,2020-05-19,Bank Transfer,Online
TRX009297,475,869,7,-623.12,2022-03-24,Bank Transfer,Online
TRX009298,555,120,1,825.98,2023-12-30,Credit Card,Online
TRX009299,129,62,9,133.23,2020-05-17,Bank Transfer,Physical Store
TRX009300,912,874,6,623.11,2023-05-28,Cash,Online
TRX009301,511,186,10,127.42,2020-06-09,Cash,Online
TRX009302,178,363,7,965.76,2021-10-30,Bank Transfer,Online
TRX009303,46,310,7,604.71,2020-12-09,Credit Card,Online
TRX009304,162,135,9,228.0,2023-09-03,Debit Card,Physical Store
TRX009305,192,435,2,249.98,2023-04-15,Debit Card,Physical Store
TRX009306,408,919,10,186.98,2023-08-15,Cash,Online
TRX009307,100,726,9,748.32,2022-10-28,Bank Transfer,Physical Store
TRX009308,901,473,10,890.06,2023-02-08,Bank Transfer,Online
TRX009309,615,872,8,124.95,2020-07-06,Debit Card,Physical Store
TRX009310,120,661,1,-977.46,2022-04-13,Cash,Physical Store
TRX009311,777,960,7,228.5,2021-09-11,PayPal,Online
TRX009312,63,227,6,179.88,2020-03-21,Cash,Online
TRX009313,506,501,6,67.63,2020-10-28,Cash,Physical Store
TRX009314,218,860,2,704.15,2023-01-13,Debit Card,Physical Store
TRX009315,468,921,3,431.07,2022-10-14,Credit Card,Physical Store
TRX009316,857,276,3,384.72,2023-08-28,Bank Transfer,Online
TRX009317,683,694,7,134.31,2023-03-26,Debit Card,Physical Store
TRX009318,613,586,10,85.93,2022-09-20,Cash,Physical Store
TRX009319,241,401,10,568.32,2022-02-01,Cash,Online
TRX009320,829,257,10,39.51,2022-01-20,Debit Card,Physical Store
TRX009321,825,71,3,322.91,2023-05-01,Cash,Online
TRX009322,147,553,2,546.66,2023-10-03,PayPal,Online
TRX009323,204,209,8,42.83,2023-07-11,Cash,Physical Store
TRX009324,157,583,8,731.79,2023-09-24,Bank Transfer,Physical Store
TRX009325,923,82,3,212.63,2020-11-21,Debit Card,Online
TRX009326,433,924,4,223.85,2020-04-20,PayPal,Physical Store
TRX009327,140,569,3,356.71,2023-08-01,Credit Card,Physical Store
TRX009328,421,75,9,703.91,,Bank Transfer,Physical Store
TRX009329,862,730,8,813.88,,Bank Transfer,Online
TRX009330,307,364,8,774.23,2023-01-12,Cash,Physical Store
TRX009331,789,818,1,892.21,2023-11-02,Credit Card,Physical Store
TRX009332,999,310,10,-50.99,2021-11-08,Debit Card,Online
TRX009333,150,175,9,58.84,2021-08-20,PayPal,Online
TRX009334,308,377,7,967.92,2021-06-09,PayPal,Online
TRX009335,23,441,10,25.72,2021-05-11,Bank Transfer,Online
TRX009336,188,749,3,544.42,2022-06-26,Cash,Online
TRX009337,357,218,8,704.07,2022-06-13,Credit Card,Physical Store
TRX009338,348,472,1,341.1,2021-01-22,Credit Card,Physical Store
TRX009339,269,788,5,891.23,2022-04-11,Credit Card,Physical Store
TRX009340,366,622,3,364.31,2021-10-13,Cash,Online
TRX009341,380,343,7,753.12,2022-04-18,Credit Card,Physical Store
TRX009342,788,827,3,110.59,2021-07-18,Cash,Online
TRX009343,358,747,10,80.86,2020-11-22,Debit Card,Physical Store
TRX009344,450,274,8,846.4,2021-12-18,Debit Card,Physical Store
TRX009345,114,15,4,966.77,2020-08-16,Debit Card,Online
TRX009346,341,763,1,-739.94,2021-10-04,Bank Transfer,Online
TRX009347,516,194,8,366.69,2020-08-08,Cash,Physical Store
TRX009348,395,767,1,156.8,2022-10-15,Debit Card,Online
TRX009349,760,835,4,251.43,2022-12-17,PayPal,Physical Store
TRX009350,158,248,3,213.68,2022-11-11,Debit Card,Online
TRX009351,64,23,6,278.98,2022-07-27,Cash,Physical Store
TRX009352,649,576,9,203.41,2021-07-06,Cash,Physical Store
TRX009353,820,289,2,175.16,2022-12-06,Debit Card,Physical Store
TRX009354,998,687,7,522.56,2023-03-08,Debit Card,Online
TRX009355,846,189,10,710.88,2023-06-02,PayPal,Physical Store
TRX009356,238,477,10,169.52,2022-11-14,Bank Transfer,Online
TRX009357,705,17,3,311.73,2023-01-24,Debit Card,Online
TRX009358,592,413,5,409.28,2022-01-29,Debit Card,Online
TRX009359,511,761,9,-77.4,2023-07-10,Cash,Physical Store
TRX009360,54,44,6,148.99,2022-08-09,Bank Transfer,Online
TRX009361,352,1,7,912.15,2023-09-21,Cash,Physical Store
TRX009362,63,193,4,996.66,2022-11-09,Debit Card,Online
TRX009363,412,792,1,-999.78,2021-09-09,Cash,Online
TRX009364,747,166,5,311.29,2021-03-09,Debit Card,Physical Store
TRX009365,89,359,10,570.29,2020-08-27,Debit Card,Online
TRX009366,858,788,5,774.09,2023-06-21,PayPal,Physical Store
TRX009367,650,565,9,397.26,2022-12-12,PayPal,Physical Store
TRX009368,186,654,5,952.29,2021-09-24,Credit Card,Online
TRX009369,791,709,9,233.12,2021-01-27,Credit Card,Online
TRX009370,584,784,2,315.15,2023-02-12,PayPal,Physical Store
TRX009371,865,548,1,105.55,2020-12-02,PayPal,Physical Store
TRX009372,555,693,1,223.29,2022-05-27,PayPal,Physical Store
TRX009373,693,245,8,967.02,2023-06-14,PayPal,Physical Store
TRX009374,10,269,3,110.79,2020-07-22,Cash,Physical Store
TRX009375,3,467,10,297.74,2021-10-28,PayPal,Online
TRX009376,709,617,10,102.34,2022-04-16,Debit Card,Physical Store
TRX009377,130,365,4,168.54,2021-06-24,Bank Transfer,Online
TRX009378,948,726,7,439.83,2023-05-23,Bank Transfer,Physical Store
TRX009379,303,792,3,299.82,2021-05-13,Debit Card,Online
TRX009380,39,381,4,805.01,2022-04-01,Cash,Physical Store
TRX009381,38,844,8,82.94,2023-12-23,Cash,Online
TRX009382,260,752,2,511.73,2021-11-24,Cash,Physical Store
TRX009383,161,96,6,592.4,2020-11-24,Credit Card,Online
TRX009384,147,219,10,174.28,2020-05-10,PayPal,Physical Store
TRX009385,527,383,7,12.52,2022-02-15,PayPal,Online
TRX009386,911,623,4,224.52,2022-04-29,PayPal,Physical Store
TRX009387,807,470,5,556.33,2020-12-03,Debit Card,Physical Store
TRX009388,113,307,2,447.8,2023-01-13,Cash,Online
TRX009389,528,242,10,247.44,2021-08-12,Debit Card,Physical Store
TRX009390,138,657,2,491.32,2020-04-20,PayPal,Online
TRX009391,469,144,1,960.91,2022-02-16,Credit Card,Physical Store
TRX009392,691,169,4,626.04,2022-03-28,PayPal,Physical Store
TRX009393,87,927,8,222.2,2021-02-28,Cash,Physical Store
TRX009394,572,249,7,729.76,2020-10-14,Debit Card,Physical Store
TRX009395,557,514,4,115.46,2022-09-19,Cash,Online
TRX009396,805,632,5,371.73,2023-05-02,Bank Transfer,Online
TRX009397,91,548,5,319.46,2023-10-19,Bank Transfer,Physical Store
TRX009398,71,767,7,979.09,2022-02-06,PayPal,Physical Store
TRX009399,351,192,10,497.78,2023-11-17,PayPal,Physical Store
TRX009400,305,170,3,100.59,2023-07-05,Bank Transfer,Online
TRX009401,781,905,10,674.02,2022-07-05,PayPal,Online
TRX009402,157,10,8,575.03,,PayPal,Online
TRX009403,549,555,1,262.58,2021-01-23,Cash,Online
TRX009404,705,681,5,-880.92,,Bank Transfer,Online
TRX009405,788,271,7,573.46,2022-06-04,Debit Card,Physical Store
TRX009406,32,618,9,63.84,2020-10-06,Cash,Physical Store
TRX009407,719,580,3,970.71,2023-09-22,Credit Card,Online
TRX009408,963,267,9,932.41,2023-05-01,Cash,Online
TRX009409,553,237,8,221.67,2023-02-05,Credit Card,Online
TRX009410,493,855,9,848.75,2023-09-30,Credit Card,Online
TRX009411,87,716,1,474.03,2023-03-10,PayPal,Online
TRX009412,694,157,8,324.36,2022-10-09,Bank Transfer,Online
TRX009413,290,201,9,611.94,2020-01-21,PayPal,Online
TRX009414,544,227,7,610.56,2023-02-17,Credit Card,Online
TRX009415,427,804,8,833.57,2023-12-06,Bank Transfer,Physical Store
TRX009416,883,276,9,450.59,2022-06-15,Bank Transfer,Physical Store
TRX009417,691,967,3,184.81,2023-11-25,Debit Card,Physical Store
TRX009418,276,436,7,494.92,2021-06-06,Bank Transfer,Physical Store
TRX009419,264,735,10,838.49,2023-08-19,Bank Transfer,Physical Store
TRX009420,89,992,7,324.09,2020-05-19,Bank Transfer,Online
TRX009421,540,717,9,84.28,2020-01-05,Bank Transfer,Online
TRX009422,368,917,8,828.54,2022-09-05,Credit Card,Online
TRX009423,684,719,4,624.84,2023-12-03,Cash,Online
TRX009424,139,888,3,577.03,2022-05-05,Bank Transfer,Physical Store
TRX009425,639,218,2,30.19,2020-03-28,PayPal,Physical Store
TRX009426,59,253,3,605.61,2022-11-02,Debit Card,Physical Store
TRX009427,818,745,4,812.4,2020-10-15,Bank Transfer,Online
TRX009428,937,445,4,551.46,2022-12-10,PayPal,Online
TRX009429,661,570,7,607.89,2022-12-25,Credit Card,Online
TRX009430,476,656,8,-963.24,2020-05-19,Debit Card,Online
TRX009431,166,965,4,182.8,2020-11-30,Bank Transfer,Online
TRX009432,981,333,3,318.02,2020-02-16,Cash,Physical Store
TRX009433,325,58,5,502.48,2022-10-26,Bank Transfer,Physical Store
TRX009434,38,737,7,421.85,2022-07-20,Cash,Online
TRX009435,198,154,4,379.34,2022-04-10,Debit Card,Online
TRX009436,200,836,6,685.25,2023-10-24,Credit Card,Physical Store
TRX009437,790,988,6,814.85,2022-04-08,Credit Card,Online
TRX009438,994,89,8,874.74,2021-03-01,Credit Card,Physical Store
TRX009439,989,178,10,845.12,2023-05-04,Bank Transfer,Online
TRX009440,42,991,8,615.01,2020-08-08,Debit Card,Physical Store
